But the higher mortgage ceiling is only the starter kit for what Senator Alan Cranston and Majority Leader George Mitchell have in mind for housing	The Senate Banking Committee will begin hearings next week on their proposal to expand existing federal housing programs	Instantiation
The Senate Banking Committee will begin hearings next week on their proposal to expand existing federal housing programs	Other Senators want to lower the down payments required on FHA-insured loans	Conjunction
That would be a formula for ensuring even more FHA red ink	Experience has shown that the most important element in predicting a housing-loan default is the down payment	Cause
Because a purchaser can use an FHA loan to finance all points and closing costs, the FHA can wind up lending more than a house is worth	If housing prices continue to fall, many borrowers would be better off walking away from their homes and leaving taxpayers with the losses	Cause
If housing prices continue to fall, many borrowers would be better off walking away from their homes and leaving taxpayers with the losses	Much the same thing happened with busted S&Ls, a problem Congress just "solved" with a $166 billion bailout	Conjunction
that HUD Secretary Jack Kemp is toying with going along with some of the Cranston-Mitchell proposals	We hear	Contrast
That sounds like a formula for ensuring that he gets dragged into the next HUD tar pit	A group of 27 Senators has written Mr. Kemp urging him to reject Cranston-Mitchell and focus on programs that empower the poor rather than create vast new government obligations	Conjunction
Exhibit A is last week's House vote to fund 40 pet projects out of the same discretionary fund that is at the heart of the HUD scandal	None of the grants had been requested by HUD, judged competitively or were the subject of a single hearing	Cause
More and more observers now realize that the key to ending future HUD scandals lies in forcing Congress to clean up its own act	This week, a Baltimore Sun editorial said the Lantos subcommittee on HUD should forget about Sam Pierce's testimony for the moment and call some other witnesses: the various congressional sponsors of the 40 pork-barrel projects	Instantiation
that Mr. Pierce is only part of the problem -- and a part that's gone	The Sun concluded	Cause
Of course, self-reform is about the last thing this Congress is interested in	Proponents of expanding FHA programs say they merely want to help home buyers who are frozen out of high-priced markets	Contrast
Proponents of expanding FHA programs say they merely want to help home buyers who are frozen out of high-priced markets.
But the FHA program is hemorrhaging bad loans	Jack Kemp has submitted a package of reforms, and they are surely headed for the Capitol Hill sausage-grinder	Conjunction
and they are surely headed for the Capitol Hill sausage-grinder	Like the S&L mess before it, this is a problem Congress should be solving, not ignoring	Contrast
it is planning to restructure its South African subsidiary	Gillette Co., Boston, said	Restatement
it is part of a continuing world-wide restructuring in which it has downsized or sold operations in several countries	The company said	Contrast
But often nothing's resolved, 

To my frustration and fury	With pros and cons in limbo, 

I feel like a hung jury	Restatement
In the third quarter, the company, which is 61%-owned by Murphy Oil Corp. of Arkansas, had a net loss of $46.9 million, or 91 cents a share, compared with a restated loss of $9 million, or 18 cents a share, a year ago	The latest period had profit from continuing operations of $4 million	Contrast
